id,project_id,name,account_id,budget_line/obi_id,budget_line/budget_alloc
hwf_project_line_492,[Rays of Hope School] Ah Yon Oo Leaning Center,Salary: Guard / Dormitory,5127-07,HoG I,
hwf_project_line_493,[Rays of Hope School] Ah Yon Oo Leaning Center,Salary: Driver,5127-08,HoG I,
hwf_project_line_494,[Rays of Hope School] Ah Yon Oo Leaning Center,Salary: Other Staff,5127-09,HoG I,
hwf_project_line_495,[Rays of Hope School] Ah Yon Oo Leaning Center,Supplies & teaching resource: Stationery,5127-10,HoG I,5000
hwf_project_line_496,[Rays of Hope School] Ah Yon Oo Leaning Center,Supplies & teaching resource: Textbook / Exercise book,5127-11,HoG I,
hwf_project_line_497,[Rays of Hope School] Ah Yon Oo Leaning Center,Supplies & teaching resource: Craft / Art / Vocational training materials,5127-12,HoG I,
hwf_project_line_498,[Rays of Hope School] Ah Yon Oo Leaning Center,Supplies & teaching resource: Sport supplies,5127-13,HoG I,1425
hwf_project_line_499,[Rays of Hope School] Ah Yon Oo Leaning Center,Supplies & teaching resource: Books for library,5127-14,HoG I,
hwf_project_line_500,[Rays of Hope School] Ah Yon Oo Leaning Center,Supplies & teaching resource: Student uniform,5127-15,HoG I,
hwf_project_line_501,[Rays of Hope School] Ah Yon Oo Leaning Center,Supplies & teaching resource: Teacher uniform,5127-16,HoG I,
hwf_project_line_502,[Rays of Hope School] Ah Yon Oo Leaning Center,Supplies & teaching resource: Teacher supplies,5127-17,HoG I,
hwf_project_line_503,[Rays of Hope School] Ah Yon Oo Leaning Center,Supplies & teaching resource: Prize for outstanding student,5127-18,HoG I,3000
hwf_project_line_504,[Rays of Hope School] Ah Yon Oo Leaning Center,Supplies & teaching resource: Others,5127-19,HoG I,
hwf_project_line_505,[Rays of Hope School] Ah Yon Oo Leaning Center,Utilities: Sanitation,5127-20,HoG I,1250
hwf_project_line_506,[Rays of Hope School] Ah Yon Oo Leaning Center,Utilities: Electricity,5127-21,HoG I,12000
hwf_project_line_507,[Rays of Hope School] Ah Yon Oo Leaning Center,Utilities: Drinking water,5127-22,HoG I,
hwf_project_line_508,[Rays of Hope School] Ah Yon Oo Leaning Center,Utilities: Used water,5127-23,HoG I,
hwf_project_line_509,[Rays of Hope School] Ah Yon Oo Leaning Center,Utilities: Telephone fee,5127-24,HoG I,
hwf_project_line_510,[Rays of Hope School] Ah Yon Oo Leaning Center,Utilities: Internet fee,5127-25,HoG I,
hwf_project_line_511,[Rays of Hope School] Ah Yon Oo Leaning Center,Utilities: Others,5127-26,HoG I,
hwf_project_line_512,[Rays of Hope School] Ah Yon Oo Leaning Center,Facilities: House/ building / land Rent,5127-27,HoG I,30000
hwf_project_line_513,[Rays of Hope School] Ah Yon Oo Leaning Center,Facilities: Maintenance and school improvement,5127-28,HoG I,2000
hwf_project_line_514,[Rays of Hope School] Ah Yon Oo Leaning Center,Facilities: Construction,5127-29,HoG I,
hwf_project_line_515,[Rays of Hope School] Ah Yon Oo Leaning Center,Facilities: Security & Emergency,5127-30,HoG I,
hwf_project_line_516,[Rays of Hope School] Ah Yon Oo Leaning Center,Facilities: Others,5127-31,HoG I,
hwf_project_line_517,[Rays of Hope School] Ah Yon Oo Leaning Center,Equipment & Furniture: School / Class room/ library equipment,5127-32,HoG I,
hwf_project_line_518,[Rays of Hope School] Ah Yon Oo Leaning Center,Equipment & Furniture: School / Class room/ library furniture,5127-33,HoG I,
hwf_project_line_519,[Rays of Hope School] Ah Yon Oo Leaning Center,"Equipment & Furniture: Computer, Comunication & accessories",5127-34,HoG I,
hwf_project_line_520,[Rays of Hope School] Ah Yon Oo Leaning Center,Equipment & Furniture: Equipment for vocational training,5127-35,HoG I,
hwf_project_line_521,[Rays of Hope School] Ah Yon Oo Leaning Center,Equipment & Furniture: Sport equipment,5127-36,HoG I,
hwf_project_line_522,[Rays of Hope School] Ah Yon Oo Leaning Center,Equipment & Furniture: Musical instrument & Technical devices,5127-37,HoG I,
hwf_project_line_523,[Rays of Hope School] Ah Yon Oo Leaning Center,Equipment & Furniture: Kitchen & Eating equipment,5127-38,HoG I,
hwf_project_line_524,[Rays of Hope School] Ah Yon Oo Leaning Center,Equipment & Furniture: Others,5127-39,HoG I,
hwf_project_line_525,[Rays of Hope School] Ah Yon Oo Leaning Center,Transportation: Car / Bus / Truck rent,5127-40,HoG I,80000
hwf_project_line_526,[Rays of Hope School] Ah Yon Oo Leaning Center,Transportation: Maintenance / repair,5127-41,HoG I,
hwf_project_line_527,[Rays of Hope School] Ah Yon Oo Leaning Center,Transportation: Gasoline / Petrol,5127-42,HoG I,
hwf_project_line_528,[Rays of Hope School] Ah Yon Oo Leaning Center,Transportation: Insurance / Tax,5127-43,HoG I,
hwf_project_line_529,[Rays of Hope School] Ah Yon Oo Leaning Center,Transportation: Others,5127-44,HoG I,
hwf_project_line_530,[Rays of Hope School] Ah Yon Oo Leaning Center,Social activity: Cultural event,5127-45,HoG I,
hwf_project_line_531,[Rays of Hope School] Ah Yon Oo Leaning Center,Social activity: Special day /event,5127-46,HoG I,
hwf_project_line_532,[Rays of Hope School] Ah Yon Oo Leaning Center,Social activity: Sport event,5127-47,HoG I,
hwf_project_line_533,[Rays of Hope School] Ah Yon Oo Leaning Center,Social activity: Field Trip,5127-48,HoG I,
hwf_project_line_534,[Rays of Hope School] Ah Yon Oo Leaning Center,Social activity: Prize for sport & culture event,5127-49,HoG I,
hwf_project_line_535,[Rays of Hope School] Ah Yon Oo Leaning Center,Social activity: Others,5127-50,HoG I,
hwf_project_line_536,[Rays of Hope School] Ah Yon Oo Leaning Center,Food: Rice,5127-51,HoG I,
hwf_project_line_537,[Rays of Hope School] Ah Yon Oo Leaning Center,Food: Vegetable / Meat/ Fish/ Egg/ Fruit,5127-52,HoG I,
hwf_project_line_538,[Rays of Hope School] Ah Yon Oo Leaning Center,Food: Ingredients,5127-53,HoG I,
hwf_project_line_539,[Rays of Hope School] Ah Yon Oo Leaning Center,Food: Snack,5127-54,HoG I,
hwf_project_line_540,[Rays of Hope School] Ah Yon Oo Leaning Center,Food: Charcoal,5127-55,HoG I,
hwf_project_line_541,[Rays of Hope School] Ah Yon Oo Leaning Center,Food: Others,5127-56,HoG I,
hwf_project_line_542,[Rays of Hope School] Ah Yon Oo Leaning Center,Medical & Health care: First Aid Kit provided by HwF,5127-57,HoG I,
hwf_project_line_543,[Rays of Hope School] Ah Yon Oo Leaning Center,Medical & Health care: Medical supply,5127-58,HoG I,
hwf_project_line_544,[Rays of Hope School] Ah Yon Oo Leaning Center,Medical & Health care: Vitamin,5127-59,HoG I,
hwf_project_line_545,[Rays of Hope School] Ah Yon Oo Leaning Center,Medical & Health care: Milk,5127-60,HoG I,
hwf_project_line_546,[Rays of Hope School] Ah Yon Oo Leaning Center,Medical & Health care: Personal hygiene & Toiletries,5127-61,HoG I,4272
hwf_project_line_547,[Rays of Hope School] Ah Yon Oo Leaning Center,Medical & Health care: Health education / Training,5127-62,HoG I,
hwf_project_line_548,[Rays of Hope School] Ah Yon Oo Leaning Center,Medical & Health care: Others,5127-63,HoG I,
hwf_project_line_549,[Rays of Hope School] Ah Yon Oo Leaning Center,Capacity building: Teacher training/ workshop,5127-64,HoG I,
hwf_project_line_550,[Rays of Hope School] Ah Yon Oo Leaning Center,Capacity building: Teacher Meeting,5127-65,HoG I,
hwf_project_line_551,[Rays of Hope School] Ah Yon Oo Leaning Center,Capacity building: Parent visiting/ meeting,5127-66,HoG I,
hwf_project_line_552,[Rays of Hope School] Ah Yon Oo Leaning Center,Capacity building: Others,5127-67,HoG I,
hwf_project_line_553,[Rays of Hope School] Ah Yon Oo Leaning Center,Miscellaneous : Miscellaneous,5127-68,HoG I,
hwf_project_line_554,[Rays of Hope School] Ah Yon Oo Leaning Center,Ah Yon Oo (other donor),5127-69,HoG I,
hwf_project_line_555,[Rays of Hope School] Pa Yan Daw Leaning Center,Salary: Director,5128-01,HoG I,
hwf_project_line_556,[Rays of Hope School] Pa Yan Daw Leaning Center,Salary: Head master,5128-02,HoG I,59400
hwf_project_line_557,[Rays of Hope School] Pa Yan Daw Leaning Center,Salary: Senior Teacher,5128-03,HoG I,108000
hwf_project_line_558,[Rays of Hope School] Pa Yan Daw Leaning Center,Salary: Junior Teacher,5128-04,HoG I,216000
hwf_project_line_559,[Rays of Hope School] Pa Yan Daw Leaning Center,Salary: Specific teacher,5128-05,HoG I,48000
hwf_project_line_560,[Rays of Hope School] Pa Yan Daw Leaning Center,Salary: Cook,5128-06,HoG I,
hwf_project_line_561,[Rays of Hope School] Pa Yan Daw Leaning Center,Salary: Guard / Dormitory,5128-07,HoG I,
hwf_project_line_562,[Rays of Hope School] Pa Yan Daw Leaning Center,Salary: Driver,5128-08,HoG I,
hwf_project_line_563,[Rays of Hope School] Pa Yan Daw Leaning Center,Salary: Other Staff,5128-09,HoG I,
hwf_project_line_564,[Rays of Hope School] Pa Yan Daw Leaning Center,Supplies & teaching resource: Stationery,5128-10,HoG I,10000
hwf_project_line_565,[Rays of Hope School] Pa Yan Daw Leaning Center,Supplies & teaching resource: Textbook / Exercise book,5128-11,HoG I,
hwf_project_line_566,[Rays of Hope School] Pa Yan Daw Leaning Center,Supplies & teaching resource: Craft / Art / Vocational training materials,5128-12,HoG I,
hwf_project_line_567,[Rays of Hope School] Pa Yan Daw Leaning Center,Supplies & teaching resource: Sport supplies,5128-13,HoG I,1975
hwf_project_line_568,[Rays of Hope School] Pa Yan Daw Leaning Center,Supplies & teaching resource: Books for library,5128-14,HoG I,
hwf_project_line_569,[Rays of Hope School] Pa Yan Daw Leaning Center,Supplies & teaching resource: Student uniform,5128-15,HoG I,
hwf_project_line_570,[Rays of Hope School] Pa Yan Daw Leaning Center,Supplies & teaching resource: Teacher uniform,5128-16,HoG I,
hwf_project_line_571,[Rays of Hope School] Pa Yan Daw Leaning Center,Supplies & teaching resource: Teacher supplies,5128-17,HoG I,
hwf_project_line_572,[Rays of Hope School] Pa Yan Daw Leaning Center,Supplies & teaching resource: Prize for outstanding student,5128-18,HoG I,3000
hwf_project_line_573,[Rays of Hope School] Pa Yan Daw Leaning Center,Supplies & teaching resource: Others,5128-19,HoG I,
hwf_project_line_574,[Rays of Hope School] Pa Yan Daw Leaning Center,Utilities: Sanitation,5128-20,HoG I,1780
hwf_project_line_575,[Rays of Hope School] Pa Yan Daw Leaning Center,Utilities: Electricity,5128-21,HoG I,24000
hwf_project_line_576,[Rays of Hope School] Pa Yan Daw Leaning Center,Utilities: Drinking water,5128-22,HoG I,
hwf_project_line_577,[Rays of Hope School] Pa Yan Daw Leaning Center,Utilities: Used water,5128-23,HoG I,24000
hwf_project_line_578,[Rays of Hope School] Pa Yan Daw Leaning Center,Utilities: Telephone fee,5128-24,HoG I,
hwf_project_line_579,[Rays of Hope School] Pa Yan Daw Leaning Center,Utilities: Internet fee,5128-25,HoG I,
hwf_project_line_580,[Rays of Hope School] Pa Yan Daw Leaning Center,Utilities: Others,5128-26,HoG I,
hwf_project_line_581,[Rays of Hope School] Pa Yan Daw Leaning Center,Facilities: House/ building / land Rent,5128-27,HoG I,
hwf_project_line_582,[Rays of Hope School] Pa Yan Daw Leaning Center,Facilities: Maintenance and school improvement,5128-28,HoG I,5000
hwf_project_line_583,[Rays of Hope School] Pa Yan Daw Leaning Center,Facilities: Construction,5128-29,HoG I,
hwf_project_line_584,[Rays of Hope School] Pa Yan Daw Leaning Center,Facilities: Security & Emergency,5128-30,HoG I,
hwf_project_line_585,[Rays of Hope School] Pa Yan Daw Leaning Center,Facilities: Others,5128-31,HoG I,
hwf_project_line_586,[Rays of Hope School] Pa Yan Daw Leaning Center,Equipment & Furniture: School / Class room/ library equipment,5128-32,HoG I,
hwf_project_line_587,[Rays of Hope School] Pa Yan Daw Leaning Center,Equipment & Furniture: School / Class room/ library furniture,5128-33,HoG I,
hwf_project_line_588,[Rays of Hope School] Pa Yan Daw Leaning Center,"Equipment & Furniture: Computer, Comunication & accessories",5128-34,HoG I,
hwf_project_line_589,[Rays of Hope School] Pa Yan Daw Leaning Center,Equipment & Furniture: Equipment for vocational training,5128-35,HoG I,
hwf_project_line_590,[Rays of Hope School] Pa Yan Daw Leaning Center,Equipment & Furniture: Sport equipment,5128-36,HoG I,
hwf_project_line_591,[Rays of Hope School] Pa Yan Daw Leaning Center,Equipment & Furniture: Musical instrument & Technical devices,5128-37,HoG I,
hwf_project_line_592,[Rays of Hope School] Pa Yan Daw Leaning Center,Equipment & Furniture: Kitchen & Eating equipment,5128-38,HoG I,
hwf_project_line_593,[Rays of Hope School] Pa Yan Daw Leaning Center,Equipment & Furniture: Others,5128-39,HoG I,
hwf_project_line_594,[Rays of Hope School] Pa Yan Daw Leaning Center,Transportation: Car / Bus / Truck rent,5128-40,HoG I,
hwf_project_line_595,[Rays of Hope School] Pa Yan Daw Leaning Center,Transportation: Maintenance / repair,5128-41,HoG I,
hwf_project_line_596,[Rays of Hope School] Pa Yan Daw Leaning Center,Transportation: Gasoline / Petrol,5128-42,HoG I,
hwf_project_line_597,[Rays of Hope School] Pa Yan Daw Leaning Center,Transportation: Insurance / Tax,5128-43,HoG I,
hwf_project_line_598,[Rays of Hope School] Pa Yan Daw Leaning Center,Transportation: Others,5128-44,HoG I,
hwf_project_line_599,[Rays of Hope School] Pa Yan Daw Leaning Center,Social activity: Cultural event,5128-45,HoG I,
hwf_project_line_600,[Rays of Hope School] Pa Yan Daw Leaning Center,Social activity: Special day /event,5128-46,HoG I,
hwf_project_line_601,[Rays of Hope School] Pa Yan Daw Leaning Center,Social activity: Sport event,5128-47,HoG I,
hwf_project_line_602,[Rays of Hope School] Pa Yan Daw Leaning Center,Social activity: Field Trip,5128-48,HoG I,
hwf_project_line_603,[Rays of Hope School] Pa Yan Daw Leaning Center,Social activity: Prize for sport & culture event,5128-49,HoG I,
hwf_project_line_604,[Rays of Hope School] Pa Yan Daw Leaning Center,Social activity: Others,5128-50,HoG I,
hwf_project_line_605,[Rays of Hope School] Pa Yan Daw Leaning Center,Food: Rice,5128-51,HoG I,
hwf_project_line_606,[Rays of Hope School] Pa Yan Daw Leaning Center,Food: Vegetable / Meat/ Fish/ Egg/ Fruit,5128-52,HoG I,
hwf_project_line_607,[Rays of Hope School] Pa Yan Daw Leaning Center,Food: Ingredients,5128-53,HoG I,
hwf_project_line_608,[Rays of Hope School] Pa Yan Daw Leaning Center,Food: Snack,5128-54,HoG I,
hwf_project_line_609,[Rays of Hope School] Pa Yan Daw Leaning Center,Food: Charcoal,5128-55,HoG I,
hwf_project_line_610,[Rays of Hope School] Pa Yan Daw Leaning Center,Food: Others,5128-56,HoG I,
hwf_project_line_611,[Rays of Hope School] Pa Yan Daw Leaning Center,Medical & Health care: First Aid Kit provided by HwF,5128-57,HoG I,
hwf_project_line_612,[Rays of Hope School] Pa Yan Daw Leaning Center,Medical & Health care: Medical supply,5128-58,HoG I,
hwf_project_line_613,[Rays of Hope School] Pa Yan Daw Leaning Center,Medical & Health care: Vitamin,5128-59,HoG I,
hwf_project_line_614,[Rays of Hope School] Pa Yan Daw Leaning Center,Medical & Health care: Milk,5128-60,HoG I,
hwf_project_line_615,[Rays of Hope School] Pa Yan Daw Leaning Center,Medical & Health care: Personal hygiene & Toiletries,5128-61,HoG I,7120
hwf_project_line_616,[Rays of Hope School] Pa Yan Daw Leaning Center,Medical & Health care: Health education / Training,5128-62,HoG I,
hwf_project_line_617,[Rays of Hope School] Pa Yan Daw Leaning Center,Medical & Health care: Others,5128-63,HoG I,
hwf_project_line_618,[Rays of Hope School] Pa Yan Daw Leaning Center,Capacity building: Teacher training/ workshop,5128-64,HoG I,
hwf_project_line_619,[Rays of Hope School] Pa Yan Daw Leaning Center,Capacity building: Teacher Meeting,5128-65,HoG I,
hwf_project_line_620,[Rays of Hope School] Pa Yan Daw Leaning Center,Capacity building: Parent visiting/ meeting,5128-66,HoG I,
hwf_project_line_621,[Rays of Hope School] Pa Yan Daw Leaning Center,Capacity building: Others,5128-67,HoG I,
hwf_project_line_622,[Rays of Hope School] Pa Yan Daw Leaning Center,Miscellaneous : Miscellaneous,5128-68,HoG I,
hwf_project_line_623,[Rays of Hope School] Pa Yan Daw Leaning Center,Pa Yan Daw (other donor),5128-69,HoG I,
hwf_project_line_624,[Rays of Hope School] Naung Boh Deh Leaning Center,Salary: Director,5129-01,HoG I,
hwf_project_line_625,[Rays of Hope School] Naung Boh Deh Leaning Center,Salary: Head master,5129-02,HoG I,48000
hwf_project_line_626,[Rays of Hope School] Naung Boh Deh Leaning Center,Salary: Senior Teacher,5129-03,HoG I,
hwf_project_line_627,[Rays of Hope School] Naung Boh Deh Leaning Center,Salary: Junior Teacher,5129-04,HoG I,180000
hwf_project_line_628,[Rays of Hope School] Naung Boh Deh Leaning Center,Salary: Specific teacher,5129-05,HoG I,48000
hwf_project_line_629,[Rays of Hope School] Naung Boh Deh Leaning Center,Salary: Cook,5129-06,HoG I,
hwf_project_line_630,[Rays of Hope School] Naung Boh Deh Leaning Center,Salary: Guard / Dormitory,5129-07,HoG I,
hwf_project_line_631,[Rays of Hope School] Naung Boh Deh Leaning Center,Salary: Driver,5129-08,HoG I,
hwf_project_line_632,[Rays of Hope School] Naung Boh Deh Leaning Center,Salary: Other Staff,5129-09,HoG I,
hwf_project_line_633,[Rays of Hope School] Naung Boh Deh Leaning Center,Supplies & teaching resource: Stationery,5129-10,HoG I,5000
hwf_project_line_634,[Rays of Hope School] Naung Boh Deh Leaning Center,Supplies & teaching resource: Textbook / Exercise book,5129-11,HoG I,
hwf_project_line_635,[Rays of Hope School] Naung Boh Deh Leaning Center,Supplies & teaching resource: Craft / Art / Vocational training materials,5129-12,HoG I,
hwf_project_line_636,[Rays of Hope School] Naung Boh Deh Leaning Center,Supplies & teaching resource: Sport supplies,5129-13,HoG I,1425
hwf_project_line_637,[Rays of Hope School] Naung Boh Deh Leaning Center,Supplies & teaching resource: Books for library,5129-14,HoG I,
hwf_project_line_638,[Rays of Hope School] Naung Boh Deh Leaning Center,Supplies & teaching resource: Student uniform,5129-15,HoG I,
hwf_project_line_639,[Rays of Hope School] Naung Boh Deh Leaning Center,Supplies & teaching resource: Teacher uniform,5129-16,HoG I,
hwf_project_line_640,[Rays of Hope School] Naung Boh Deh Leaning Center,Supplies & teaching resource: Teacher supplies,5129-17,HoG I,
hwf_project_line_641,[Rays of Hope School] Naung Boh Deh Leaning Center,Supplies & teaching resource: Prize for outstanding student,5129-18,HoG I,3000
hwf_project_line_642,[Rays of Hope School] Naung Boh Deh Leaning Center,Supplies & teaching resource: Others,5129-19,HoG I,
hwf_project_line_643,[Rays of Hope School] Naung Boh Deh Leaning Center,Utilities: Sanitation,5129-20,HoG I,1250
hwf_project_line_644,[Rays of Hope School] Naung Boh Deh Leaning Center,Utilities: Electricity,5129-21,HoG I,19200
hwf_project_line_645,[Rays of Hope School] Naung Boh Deh Leaning Center,Utilities: Drinking water,5129-22,HoG I,
hwf_project_line_646,[Rays of Hope School] Naung Boh Deh Leaning Center,Utilities: Used water,5129-23,HoG I,12000
hwf_project_line_647,[Rays of Hope School] Naung Boh Deh Leaning Center,Utilities: Telephone fee,5129-24,HoG I,
hwf_project_line_648,[Rays of Hope School] Naung Boh Deh Leaning Center,Utilities: Internet fee,5129-25,HoG I,
hwf_project_line_649,[Rays of Hope School] Naung Boh Deh Leaning Center,Utilities: Others,5129-26,HoG I,
hwf_project_line_650,[Rays of Hope School] Naung Boh Deh Leaning Center,Facilities: House/ building / land Rent,5129-27,HoG I,
hwf_project_line_651,[Rays of Hope School] Naung Boh Deh Leaning Center,Facilities: Maintenance and school improvement,5129-28,HoG I,2000
hwf_project_line_652,[Rays of Hope School] Naung Boh Deh Leaning Center,Facilities: Construction,5129-29,HoG I,
hwf_project_line_653,[Rays of Hope School] Naung Boh Deh Leaning Center,Facilities: Security & Emergency,5129-30,HoG I,
hwf_project_line_654,[Rays of Hope School] Naung Boh Deh Leaning Center,Facilities: Others,5129-31,HoG I,
hwf_project_line_655,[Rays of Hope School] Naung Boh Deh Leaning Center,Equipment & Furniture: School / Class room/ library equipment,5129-32,HoG I,
hwf_project_line_656,[Rays of Hope School] Naung Boh Deh Leaning Center,Equipment & Furniture: School / Class room/ library furniture,5129-33,HoG I,
hwf_project_line_657,[Rays of Hope School] Naung Boh Deh Leaning Center,"Equipment & Furniture: Computer, Comunication & accessories",5129-34,HoG I,
hwf_project_line_658,[Rays of Hope School] Naung Boh Deh Leaning Center,Equipment & Furniture: Equipment for vocational training,5129-35,HoG I,
hwf_project_line_659,[Rays of Hope School] Naung Boh Deh Leaning Center,Equipment & Furniture: Sport equipment,5129-36,HoG I,
hwf_project_line_660,[Rays of Hope School] Naung Boh Deh Leaning Center,Equipment & Furniture: Musical instrument & Technical devices,5129-37,HoG I,
hwf_project_line_661,[Rays of Hope School] Naung Boh Deh Leaning Center,Equipment & Furniture: Kitchen & Eating equipment,5129-38,HoG I,
hwf_project_line_662,[Rays of Hope School] Naung Boh Deh Leaning Center,Equipment & Furniture: Others,5129-39,HoG I,
hwf_project_line_663,[Rays of Hope School] Naung Boh Deh Leaning Center,Transportation: Car / Bus / Truck rent,5129-40,HoG I,
hwf_project_line_664,[Rays of Hope School] Naung Boh Deh Leaning Center,Transportation: Maintenance / repair,5129-41,HoG I,
hwf_project_line_665,[Rays of Hope School] Naung Boh Deh Leaning Center,Transportation: Gasoline / Petrol,5129-42,HoG I,
hwf_project_line_666,[Rays of Hope School] Naung Boh Deh Leaning Center,Transportation: Insurance / Tax,5129-43,HoG I,
hwf_project_line_667,[Rays of Hope School] Naung Boh Deh Leaning Center,Transportation: Others,5129-44,HoG I,
hwf_project_line_668,[Rays of Hope School] Naung Boh Deh Leaning Center,Social activity: Cultural event,5129-45,HoG I,
hwf_project_line_669,[Rays of Hope School] Naung Boh Deh Leaning Center,Social activity: Special day /event,5129-46,HoG I,
hwf_project_line_670,[Rays of Hope School] Naung Boh Deh Leaning Center,Social activity: Sport event,5129-47,HoG I,
hwf_project_line_671,[Rays of Hope School] Naung Boh Deh Leaning Center,Social activity: Field Trip,5129-48,HoG I,
hwf_project_line_672,[Rays of Hope School] Naung Boh Deh Leaning Center,Social activity: Prize for sport & culture event,5129-49,HoG I,
hwf_project_line_673,[Rays of Hope School] Naung Boh Deh Leaning Center,Social activity: Others,5129-50,HoG I,
hwf_project_line_674,[Rays of Hope School] Naung Boh Deh Leaning Center,Food: Rice,5129-51,HoG I,
hwf_project_line_675,[Rays of Hope School] Naung Boh Deh Leaning Center,Food: Vegetable / Meat/ Fish/ Egg/ Fruit,5129-52,HoG I,
hwf_project_line_676,[Rays of Hope School] Naung Boh Deh Leaning Center,Food: Ingredients,5129-53,HoG I,
hwf_project_line_677,[Rays of Hope School] Naung Boh Deh Leaning Center,Food: Snack,5129-54,HoG I,
hwf_project_line_678,[Rays of Hope School] Naung Boh Deh Leaning Center,Food: Charcoal,5129-55,HoG I,
hwf_project_line_679,[Rays of Hope School] Naung Boh Deh Leaning Center,Food: Others,5129-56,HoG I,
hwf_project_line_680,[Rays of Hope School] Naung Boh Deh Leaning Center,Medical & Health care: First Aid Kit provided by HwF,5129-57,HoG I,
hwf_project_line_681,[Rays of Hope School] Naung Boh Deh Leaning Center,Medical & Health care: Medical supply,5129-58,HoG I,
hwf_project_line_682,[Rays of Hope School] Naung Boh Deh Leaning Center,Medical & Health care: Vitamin,5129-59,HoG I,
hwf_project_line_683,[Rays of Hope School] Naung Boh Deh Leaning Center,Medical & Health care: Milk,5129-60,HoG I,
hwf_project_line_684,[Rays of Hope School] Naung Boh Deh Leaning Center,Medical & Health care: Personal hygiene & Toiletries,5129-61,HoG I,4272
hwf_project_line_685,[Rays of Hope School] Naung Boh Deh Leaning Center,Medical & Health care: Health education / Training,5129-62,HoG I,
hwf_project_line_686,[Rays of Hope School] Naung Boh Deh Leaning Center,Medical & Health care: Others,5129-63,HoG I,
hwf_project_line_687,[Rays of Hope School] Naung Boh Deh Leaning Center,Capacity building: Teacher training/ workshop,5129-64,HoG I,
hwf_project_line_688,[Rays of Hope School] Naung Boh Deh Leaning Center,Capacity building: Teacher Meeting,5129-65,HoG I,
hwf_project_line_689,[Rays of Hope School] Naung Boh Deh Leaning Center,Capacity building: Parent visiting/ meeting,5129-66,HoG I,
hwf_project_line_690,[Rays of Hope School] Naung Boh Deh Leaning Center,Capacity building: Others,5129-67,HoG I,
hwf_project_line_691,[Rays of Hope School] Naung Boh Deh Leaning Center,Miscellaneous : Miscellaneous,5129-68,HoG I,
hwf_project_line_692,[Rays of Hope School] Naung Boh Deh Leaning Center,Naung Boh Deh (other donor),5129-69,HoG I,
hwf_project_line_693,[Activity] Stationery,Stationery - Buy Centrally,5131-01,"Regione Suedtirol Trentino",800000
hwf_project_line_694,[Activity] Stationery,Teaching material emergency,5131-02,,
hwf_project_line_695,[Activity] Stationery,Buy Centrally(other donors),5131-03,,
hwf_project_line_696,[Activity] Scholarship,Scholarship for Rays of Hope school student,5132-01,HoG I,20000
hwf_project_line_697,[Activity] Scholarship,Transportation,5132-02,HoG I,
hwf_project_line_699,[Activity] Meetings,Monthly headmaster,5133-01,HoG I,10000
hwf_project_line_700,[Activity] Meetings,Teacher seminar,5133-02,HoG I,15000
hwf_project_line_701,[Activity] Meetings,Teacher study tour,5133-03,HoG I,20000
hwf_project_line_702,[Activity] Meetings,Posten Orientation,5133-04,HoG I,20000
hwf_project_line_703,"[Activity] Training,Workshop,Course",Circus,5134-01,HoG I,2000
hwf_project_line_704,"[Activity] Training,Workshop,Course",Summer courses,5134-02,HoG I,30000
hwf_project_line_705,"[Activity] Training,Workshop,Course",Computer courses,5134-03,HoG I,10000
hwf_project_line_706,"[Activity] Training,Workshop,Course",Student exchange,5134-04,HoG I,5000
hwf_project_line_707,"[Activity] Training,Workshop,Course",Language course for teacher & student,5134-05,HoG I,10000
hwf_project_line_708,"[Activity] Training,Workshop,Course",Caretaker (other donor),5134-06,HoG I,
hwf_project_line_709,[Activity] Vocational training,Cooking,5135-01,HoG I,10000
hwf_project_line_710,[Activity] Vocational training,Sewing,5135-02,HoG I,10000
hwf_project_line_711,[Activity] Vocational training,Vocational training/Other interested course,5135-03,HoG I,20000
hwf_project_line_712,[Activity] Activity,Student fellowship day,5136-01,HoG I,30000
hwf_project_line_713,[Activity] Activity,"Events (Culture, Sports)",5136-02,HoG I,20000
hwf_project_line_714,[Activity] Activity,Activities with children (football/Swim),5136-03,HoG I,5000
hwf_project_line_715,"[Activity] Contribution to other project, training",English special course ESC (No Pho Camp),5137-01,HoG I,
hwf_project_line_716,"[Activity] Contribution to other project, training",Other,5137-02,HoG I,
hwf_project_line_717,[Activity] Networking,Gifts&small donations,5138-01,HoG I,20000
hwf_project_line_718,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Salary Director,5141-01,HoG I,
hwf_project_line_719,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Salary Head master,5141-02,HoG I,
hwf_project_line_720,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Salary Cook,5141-03,HoG I,
hwf_project_line_721,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Salary Guard / Domitory,5141-04,HoG I,
hwf_project_line_722,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Salary Driver,5141-05,HoG I,
hwf_project_line_723,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Salary Other Staff,5141-06,HoG I,
hwf_project_line_724,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Supplies & teaching resource Domitory supplies,5141-07,HoG I,
hwf_project_line_725,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Supplies & teaching resource Others,5141-08,HoG I,
